Start	End	StartM	EndM	length	lengthM	ch	iid1	iid2	SNP_Dens
14313	16060	0.697176992893219	0.7584120035171509	1747	0.061235010623931885	15	R1021.SG	VLI004	285.2943083049351
32325	34280	1.3290159702301023	1.4134600162506104	1955	0.08444404602050781	15	I0939	VLI092	231.51425022022448
15740	18383	0.7472829818725586	0.8218939900398254	2643	0.07461100816726685	15	RISE392_noUDG.SG	VLI016	354.23727207582886
19064	21639	0.8426399827003479	0.9169279932975768	2575	0.074288010597229	15	I1313_d	VLI050	346.62390058619354
23704	26530	0.9134759902954102	0.9939150214195251	2826	0.08043903112411499	16	MA968.MA976_noUDG.SG	VLI016	351.3219839308566
17404	18984	0.7302700281143188	0.7912369966506958	1580	0.06096696853637695	16	oll009_noUDG.SG	VLI016	259.15672665556053
10757	12830	0.4709739983081818	0.5603880286216736	2073	0.08941403031349182	16	RISE1252_noUDG.SG	VLI016	231.84280953804645
21757	23285	0.9067749977111816	0.9706839919090272	1528	0.06390899419784546	17	I0113	VLI050	239.08997773767388
7397	9908	0.4012640118598938	0.486844003200531	2511	0.08557999134063721	17	VLI079	ans008_noUDG.SG	293.40970484623836
7304	8957	0.3957819938659668	0.4652679860591888	1653	0.06948599219322205	17	VLI079	R43.SG	237.88967356232703
19868	21519	0.8365020155906677	0.9011600017547609	1651	0.06465798616409303	17	I12515	VLI050	255.34355428422873
20014	21627	0.8421090245246887	0.9036200046539308	1613	0.061510980129241936	17	I20749	VLI016	262.2296046349601
19162	20928	0.81632399559021	0.8804349899291992	1766	0.06411099433898926	17	ZKO_BON001.A0101_Luk7	VLI004	275.45977382010483
20225	22883	0.8527359962463379	0.957912027835846	2658	0.10517603158950806	17	I1058	VLI092	252.71917563631973
19369	21475	0.82669597864151	0.8996689915657043	2106	0.07297301292419434	17	I11605	VLI004	288.59984199744497
19251	21537	0.8209069967269897	0.9012929797172546	2286	0.08038598299026489	17	I20750	VLI050	284.3779369192817
4637	6119	0.2662769854068756	0.33334800601005554	1482	0.06707102060317993	17	DA231_noUDG.SG	VLI092	220.9598104624244
19650	21297	0.8314740061759949	0.8969830274581909	1647	0.06550902128219603	17	tem002_noUDG.SG	VLI016	251.41575431346283
21141	22926	0.8899139761924744	0.9607790112495422	1785	0.07086503505706787	17	MA971_noUDG.SG	VLI016	251.88726690991302
13118	15903	0.6332190036773682	0.7062940001487732	2785	0.07307499647140503	17	DA53_noUDG.SG	VLI092	381.11531091072965
18981	20885	0.8076180219650269	0.8786829710006714	1904	0.07106494903564453	17	s19_V10_2_noUDG.SG	VLI050	267.9239239368198
18812	20535	0.8014659881591797	0.8616690039634705	1723	0.06020301580429078	17	s19_V10_2_noUDG.SG	VLI004	286.19828707604364
19319	21537	0.8244420289993286	0.9012929797172546	2218	0.07685095071792603	17	MOK18A.SG	VLI016	288.61061304771033
21377	24429	0.7243819832801819	0.8133339881896973	3052	0.08895200490951538	18	I0113	VLI092	343.10637552291087
29929	31821	1.0035940408706665	1.087901949882507	1892	0.08430790901184082	18	I0357	VLI016	224.41548155752199
13577	17126	0.5569919943809509	0.6201850175857544	3549	0.06319302320480348	18	MA968.MA976_noUDG.SG	VLI016	561.6126306377173
24352	26335	0.8109840154647827	0.8765230178833008	1983	0.06553900241851808	18	DA226_noUDG.SG	VLI016	302.5679254830559
24054	26039	0.8054460287094116	0.8683440089225769	1985	0.06289798021316527	18	RISE394_noUDG.SG	VLI016	315.59042011726115
8083	9736	0.5133050084114075	0.5752390027046204	1653	0.06193399429321289	19	DA4_noUDG.SG	VLI050	266.897044000462
8410	10230	0.5273879766464233	0.5983499884605408	1820	0.07096201181411743	19	I16488	VLI092	256.4752539383224
7996	9648	0.5087950229644775	0.5694540143013	1652	0.06065899133682251	19	R850.SG	VLI004	272.3421480629151
8794	10266	0.5410630106925964	0.601302981376648	1472	0.06023997068405153	19	RISE1247_noUDG.SG	VLI092	244.3560286110349
6269	8458	0.468080997467041	0.5285609960556029	2189	0.06047999858856201	19	I0361	VLI016	361.93783913447123
9532	11762	0.5649830102920532	0.65317702293396	2230	0.08819401264190674	19	I0354	VLI092	252.8516316696516
9725	11471	0.5749769806861877	0.6395329833030701	1746	0.06455600261688232	19	M1489_noUDG.SG	VLI016	270.46284299260435
7408	9433	0.4987359941005707	0.5593810081481934	2025	0.060645014047622674	19	SWG005.A	VLI016	333.9103851818436
9600	11698	0.5689939856529236	0.6496779918670654	2098	0.08068400621414185	19	MDM004.A	VLI092	260.02675108022515
3417	5346	0.1998549997806549	0.27088800072669983	1929	0.07103300094604492	20	I3529	VLI092	271.5639173776743
23114	24689	0.8013790249824524	0.8663070201873779	1575	0.06492799520492554	20	VLI079	I4189	242.57641022628064
3575	5303	0.20575100183486936	0.2689079940319061	1728	0.06315699219703674	20	VLI079	I14858	273.6039098583095
23371	24900	0.8138030171394348	0.878957986831665	1529	0.06515496969223022	20	I0575	VLI092	234.67127791210288
16490	18466	0.5743340253829956	0.6346219778060913	1976	0.0602879524230957	20	R6.SG	VLI004	327.7603435811853
10734	16654	0.4462209939956665	0.5772600173950195	5920	0.13103902339935306	20	MA968.MA976_noUDG.SG	VLI016	451.7738187011875
23891	25406	0.8323799967765808	0.8970080018043518	1515	0.064628005027771	20	KIL028.B_noUDG	VLI016	234.41850005256958
23371	24799	0.8138030171394348	0.8749009966850281	1428	0.06109797954559326	20	GRO010.A	VLI050	233.7229496982598
23341	24810	0.8117120265960693	0.8770099878311157	1469	0.06529796123504639	20	MOK21A.SG	VLI050	224.9687390257394
12645	15618	0.4954549968242645	0.5566409826278687	2973	0.061185985803604126	20	RISE61_noUDG.SG	VLI092	485.89557902078894
13601	15158	0.5446820259094238	0.6131590008735657	1557	0.06847697496414185	21	VK18_noUDG.SG	VLI050	227.375698300827
13921	15429	0.5557029843330383	0.6209530234336853	1508	0.06525003910064697	21	I0357	VLI092	231.11097261933253
1956	3648	0.12924699485301971	0.19705000519752505	1692	0.06780301034450531	21	KIL035.B_noUDG	VLI050	249.54644217166648
2472	4187	0.14946000277996066	0.2150769978761673	1715	0.06561699509620668	21	scy311_noUDG.SG	VLI050	261.3652145279576
57806	60979	1.9140510559082031	1.989184021949768	3173	0.07513296604156494	1	I0113	VLI010	422.3179473900496
1896	3635	0.13009299337863922	0.2030680030584336	1739	0.07297500967979431	1	I0113	VLI071	238.30075633158881
11835	14715	0.5504099726676941	0.6499540209770203	2880	0.09954404830932616	1	I8745	VLI067	289.3191555813163
58168	61838	1.9250630140304563	2.0099310874938965	3670	0.08486807346343994	1	I8745	VLI045	432.43587962215116
48708	51124	1.655205011367798	1.7290040254592896	2416	0.0737990140914917	1	I8745	VLI071	327.37564718747933
46949	48554	1.5747690200805664	1.6454449892044067	1605	0.07067596912384032	1	VLI079	I6746_noUDG.SG	227.0927473506131
46817	48259	1.57158100605011	1.6363849639892578	1442	0.06480395793914795	1	VLI079	TU907_SX20	222.5172729965141
46844	48925	1.5717010498046875	1.6583369970321655	2081	0.08663594722747803	1	VLI079	MIB002	240.20052490866937
48982	51281	1.660014033317566	1.7355860471725464	2299	0.07557201385498047	1	VLI079	I1381	304.21314488345973
11964	15465	0.5555480122566223	0.6811689734458923	3501	0.12562096118927002	1	VLI079	RK1001	278.69552715212313
59808	63102	1.9589439630508425	2.0387470722198486	3294	0.07980310916900635	1	VLI079	RK1001	412.7658726960117
12347	14348	0.57184898853302	0.6340039968490601	2001	0.06215500831604004	1	VLI079	MIB062	321.93704967836226
68181	70037	2.1790900230407715	2.2408809661865234	1856	0.06179094314575195	1	VLI079	I18752	300.367643785932
13532	15514	0.6090610027313232	0.6821879744529724	1982	0.07312697172164917	1	VLI079	MX254	271.0354269207665
19993	22271	0.7795860171318054	0.844543993473053	2278	0.06495797634124756	1	VLI079	I18729	350.6882646763577
46782	48435	1.5711230039596558	1.643278956413269	1653	0.07215595245361328	1	VLI079	COR001	229.08712916826371
82515	84260	2.594904899597168	2.6662380695343018	1745	0.07133316993713379	1	I0111	VLI039	244.6267285665106
86524	88294	2.7808690071105957	2.8541359901428223	1770	0.07326698303222656	1	I0111	VLI071	241.58221435451543
85940	87872	2.7528600692749023	2.8403139114379883	1932	0.08745384216308594	1	I16488	VLI045	220.91653748009858
86736	88408	2.796480894088745	2.8627300262451167	1672	0.06624913215637207	1	RISE547_noUDG.SG	VLI010	252.38066455775916
6750	8109	0.3669329881668091	0.4284549951553345	1359	0.06152200698852539	1	RISE547_noUDG.SG	VLI024	220.89656474527402
17173	20055	0.7216950058937073	0.7817530035972595	2882	0.06005799770355225	1	RISE1247_noUDG.SG	VLI039	479.86947787131066
73484	76080	2.337553024291992	2.3991940021514893	2596	0.06164097785949708	1	MOK20.SG	VLI020	421.14841297898585
31316	33570	1.0790610313415527	1.1404850482940674	2254	0.06142401695251465	1	I0361	VLI010	366.9574397490985
52983	55193	1.7852829694747925	1.8578339815139768	2210	0.07255101203918457	1	I0361	VLI067	304.61325595380885
29619	32192	1.0424929857254028	1.105752944946289	2573	0.06325995922088623	1	I0361	VLI020	406.73437537570925
20244	22605	0.7869589924812317	0.8517360091209412	2361	0.06477701663970947	1	I0444	VLI067	364.4811265594261
47143	49685	1.6199079751968384	1.6853519678115845	2542	0.0654439926147461	1	DA121_noUDG.SG	VLI067	388.42373431648286
46782	48210	1.5711230039596558	1.635583996772766	1428	0.06446099281311035	1	6DT23_noUDG.SG	VLI020	221.52932148286231
60556	63266	1.980679988861084	2.043909072875977	2710	0.06322908401489258	1	RISE423_noUDG.SG	VLI067	428.60023076749036
23593	25878	0.8799939751625061	0.9597049951553344	2285	0.07971101999282837	1	MIB011	VLI020	286.6604893784551
86617	88408	2.7851130962371826	2.8627300262451167	1791	0.07761693000793457	1	I20750	VLI071	230.74862659691783
8756	10730	0.4552159905433655	0.5159639716148376	1974	0.060747981071472175	1	MA968.MA976_noUDG.SG	VLI020	324.9490707645935
44269	46781	1.4445370435714722	1.550034999847412	2512	0.10549795627593994	1	I0939	VLI067	238.1088779985107
24073	26932	0.8945019841194153	0.9824290275573728	2859	0.08792704343795776	1	RISE392_noUDG.SG	VLI020	325.1559347628173
83222	84943	2.6320788860321045	2.7012031078338623	1721	0.06912422180175781	1	SB573A_lib.SG	VLI020	248.97206147733232
43074	45552	1.408926010131836	1.4820259809494019	2478	0.07309997081756593	1	DA231_noUDG.SG	VLI071	338.9878234266731
24115	26737	0.896468997001648	0.9773020148277284	2622	0.08083301782608032	1	I1090	VLI020	324.3724001052978
67796	69411	2.161236047744751	2.224152088165283	1615	0.06291604042053223	1	DA7_noUDG.SG	VLI010	256.691296719454
82111	83555	2.5819520950317383	2.6442949771881104	1444	0.06234288215637208	1	DA105_noUDG.SG	VLI039	231.62227187027926
66226	67935	2.1058599948883057	2.1698770523071294	1709	0.06401705741882324	1	KIL042.A_noUDG	VLI039	266.9600992152905
10149	12240	0.4972159862518311	0.5648149847984314	2091	0.06759899854660034	1	I16618	VLI010	309.3241090781158
1419	2877	0.11091099679470062	0.17236000299453735	1458	0.061449006199836724	1	RISE550_noUDG.SG	VLI024	237.2699072233123
47399	49803	1.6228610277175903	1.689877986907959	2404	0.06701695919036865	1	chy001_noUDG.SG	VLI067	358.7151713600116
49038	50895	1.6622869968414309	1.7235900163650513	1857	0.06130301952362061	1	gun005_noUDG.SG	VLI010	302.9214571207998
12648	14639	0.5788490176200867	0.6479150056838989	1991	0.06906598806381226	1	DRU001.A_noUDG	VLI039	288.27503316979295
70116	72929	2.244929075241089	2.3220291137695312	2813	0.07710003852844237	1	STR355c_noUDG.SG	VLI024	364.85066073764386
29064	32053	1.0294450521469116	1.1017600297927856	2989	0.07231497764587402	1	RISE1246_noUDG.SG	VLI067	413.33069542482804
73527	76661	2.3383750915527344	2.419434070587158	3134	0.08105897903442383	1	RISE1246_noUDG.SG	VLI067	386.6320594377415
23966	25905	0.8887119889259338	0.961678981781006	1939	0.07296699285507202	1	SI-47_noUDG.SG	VLI067	265.7365918657586
31316	33572	1.0790610313415527	1.1405149698257446	2256	0.0614539384841919	1	RISE386_noUDG.SG	VLI010	367.1042175076089
69030	70937	2.2059550285339355	2.268116950988769	1907	0.062161922454833984	1	RISE386_noUDG.SG	VLI045	306.7794438606046
82273	83828	2.5871379375457764	2.6544458866119385	1555	0.06730794906616211	1	RISE386_noUDG.SG	VLI045	231.0276901278736
8010	10053	0.4237470030784607	0.4942890107631683	2043	0.07054200768470764	1	pcw070_noUDG.SG	VLI020	289.6146660768898
32603	35450	1.11673903465271	1.200234055519104	2847	0.08349502086639404	1	RISE1254_noUDG.SG	VLI067	340.97841649212535
80474	83057	2.5068490505218506	2.623979091644287	2583	0.11713004112243652	1	RISE1252_noUDG.SG	VLI067	220.52412645360374
82926	84692	2.612253904342652	2.6830649375915527	1766	0.07081103324890138	1	DA89_noUDG.SG	VLI039	249.3961631363992
67399	69137	2.147499084472656	2.2160570621490483	1738	0.0685579776763916	1	DUN002.A_noUDG	VLI024	253.5080611921976
82871	84803	2.6120080947875977	2.6866140365600586	1932	0.07460594177246094	1	RISE394_noUDG.SG	VLI010	258.9606074396012
35295	38316	1.192105054855347	1.2639280557632446	3021	0.07182300090789795	1	RISE394_noUDG.SG	VLI071	420.6173456709183
83021	85693	2.6209349632263184	2.740365028381348	2672	0.1194300651550293	1	RISE394_noUDG.SG	VLI071	223.72925917201343
29864	32372	1.0472110509872437	1.1114579439163208	2508	0.06424689292907715	1	DA18_noUDG.SG	VLI071	390.36907244193253
46816	48255	1.5715709924697876	1.636098027229309	1439	0.06452703475952147	1	I13517_d	VLI024	223.00730311920373
788	2877	0.08529999852180481	0.17236000299453735	2089	0.08706000447273254	1	RISE61_noUDG.SG	VLI020	239.9494478149586
43042	45287	1.4081879854202268	1.4713159799575806	2245	0.06312799453735353	1	RISE61_noUDG.SG	VLI020	355.62669406068466
33679	36561	1.1444510221481323	1.2223169803619385	2882	0.07786595821380615	1	RISE61_noUDG.SG	VLI039	370.123230499076
86009	88306	2.379379987716675	2.4540998935699463	2297	0.07471990585327147	2	I0113	VLI010	307.4147342357004
8027	10793	0.3736349940299988	0.4558050036430359	2766	0.08217000961303711	2	I8745	VLI020	336.6191647081353
81604	83542	2.236546039581299	2.3077070713043213	1938	0.07116103172302246	2	BSB001	VLI010	272.3400649309313
43071	45138	1.2601070404052734	1.333693027496338	2067	0.07358598709106445	2	I3529	VLI024	280.89587185153033
38087	39911	1.1207350492477417	1.1901860237121582	1824	0.0694509744644165	2	VLI079	FLR003	262.6313041776734
38078	39553	1.1206259727478027	1.184788942337036	1475	0.0641629695892334	2	VLI079	GRG022	229.88337501254088
42964	44570	1.257012963294983	1.3195730447769165	1606	0.0625600814819336	2	VLI079	VK385_noUDG.SG	256.7132206283632
43016	45164	1.2597600221633911	1.3352210521697998	2148	0.07546103000640869	2	CHK003	VLI045	284.6502359983128
72817	75101	2.009820938110352	2.0746829509735107	2284	0.06486201286315918	2	RISE97_noUDG.SG	VLI067	352.1321493396458
65685	67380	1.8222880363464355	1.888129949569702	1695	0.0658419132232666	2	DA4_noUDG.SG	VLI067	257.4348036109371
82072	84423	2.2566568851470947	2.3362350463867188	2351	0.07957816123962402	2	I0111	VLI010	295.4328126432477
12476	14793	0.4998050034046173	0.5617089867591858	2317	0.061903983354568475	2	PB1327.SG	VLI045	374.28932266424283
49199	51855	1.4347670078277588	1.5044690370559692	2656	0.06970202922821045	2	I0361	VLI067	381.05059915888916
73375	75568	2.0245509147644043	2.0845730304718018	2193	0.06002211570739746	2	I0361	VLI067	365.3653281218347
81633	83498	2.237354040145874	2.306318998336792	1865	0.06896495819091797	2	KPN011.A_noUDG	VLI020	270.42719214547463
10311	13166	0.4445450007915497	0.5147150158882141	2855	0.07017001509666443	2	I0444	VLI067	406.8689448145372
8091	11178	0.3801569938659668	0.4661949872970581	3087	0.08603799343109131	2	I0444	VLI020	358.7949784617431
72789	74714	2.0074079036712646	2.0674169063568115	1925	0.060009002685546875	2	R6.SG	VLI039	320.7852011950925
71156	74051	1.979225993156433	2.0524160861968994	2895	0.07319009304046631	2	MIB011	VLI067	395.54533677110834
38638	40504	1.133692979812622	1.1977230310440063	1866	0.06403005123138428	2	MIB011	VLI024	291.42566093799746
84097	86323	2.3267829418182373	2.3880069255828857	2226	0.06122398376464844	2	MIB011	VLI071	363.5830050780398
75445	77898	2.082669973373413	2.147555112838745	2453	0.06488513946533203	2	SRS004.A_noUDG	VLI071	378.0526666372709
7031	9110	0.3422349989414215	0.4059079885482788	2079	0.0636729896068573	2	MIB013	VLI024	326.51207565980235
81722	84435	2.245481014251709	2.3363099098205566	2713	0.09082889556884766	2	HID004_noUDG	VLI010	298.6934920884913
38476	42300	1.1305190324783323	1.238139033317566	3824	0.1076200008392334	2	DA14_noUDG.SG	VLI071	355.32428639472215
42446	44417	1.2474850416183472	1.308171033859253	1971	0.06068599224090576	2	I20750	VLI045	324.78664799212686
35659	41437	1.069748044013977	1.2139339447021484	5778	0.1441859006881714	2	MA968.MA976_noUDG.SG	VLI067	400.7326633479921
46764	51486	1.364480972290039	1.486922025680542	4722	0.12244105339050293	2	MA968.MA976_noUDG.SG	VLI020	385.65496369424886
37838	39820	1.1161930561065674	1.188318967819214	1982	0.07212591171264647	2	vik_stg026_noUDG.SG	VLI067	274.7972196034617
64512	67360	1.794340968132019	1.88533103466034	2848	0.09099006652832033	2	I1024	VLI039	313.001199874227
85368	87562	2.3664309978485107	2.431889057159424	2194	0.06545805931091309	2	I1090	VLI020	335.1764508597674
82016	83915	2.25022292137146	2.3158750534057617	1899	0.06565213203430176	2	DRU003.A_noUDG	VLI020	289.25184013945125
49516	52020	1.4396209716796875	1.5176620483398438	2504	0.07804107666015625	2	KIL041.B_noUDG	VLI067	320.85667025124644
43375	44888	1.2676689624786377	1.3296840190887451	1513	0.06201505661010742	2	KPN014.A_noUDG	VLI024	243.97300957287305
38634	40372	1.1334830522537231	1.1965780258178709	1738	0.06309497356414795	2	KPN006.A_noUDG	VLI010	275.4577586490301
22549	25378	0.7596330046653748	0.8216840028762817	2829	0.062050998210906975	2	MA971_noUDG.SG	VLI071	455.9153086279818
58210	61693	1.6599470376968384	1.7444649934768677	3483	0.0845179557800293	2	RISE681_noUDG.SG	VLI020	412.10177977624437
50719	52252	1.4644919633865356	1.5245440006256104	1533	0.06005203723907473	2	DA19_noUDG.SG	VLI045	255.27860010759238
64607	66886	1.7955260276794434	1.8676940202713013	2279	0.07216799259185791	2	RISE507.508.merge_noUDG.SG	VLI067	315.79096468551626
72520	74691	2.001930952072144	2.0672409534454346	2171	0.06531000137329103	2	RISE1250_noUDG.SG	VLI039	332.41463089110346
39035	41437	1.1406149864196775	1.2139339447021484	2402	0.0733189582824707	2	STR355c_noUDG.SG	VLI067	327.60967371440086
7338	9351	0.35152700543403625	0.412555992603302	2013	0.06102898716926575	2	DA98_noUDG.SG	VLI067	329.843258649678
73149	75567	2.0147359371185303	2.0845589637756348	2418	0.06982302665710449	2	DA98_noUDG.SG	VLI067	346.30409418867106
64557	66621	1.7951979637145996	1.8587640523910516	2064	0.06356608867645264	2	RISE386_noUDG.SG	VLI045	324.701431687205
11885	14664	0.4858669936656952	0.5570579767227173	2779	0.0711909830570221	2	DA220_noUDG.SG	VLI067	390.35842471427804
73012	75091	2.011676073074341	2.0739400386810303	2079	0.06226396560668945	2	STR220c_noUDG.SG	VLI020	333.90099389632167
10876	13729	0.4589169919490814	0.5258880257606506	2853	0.06697103381156921	2	RISE394_noUDG.SG	VLI067	426.00507079332937
58206	61371	1.659945011138916	1.7354129552841189	3165	0.07546794414520264	2	RISE394_noUDG.SG	VLI039	419.3833601602348
35564	38676	1.0676109790802002	1.1343690156936646	3112	0.06675803661346437	2	DA18_noUDG.SG	VLI067	466.1611032719232
42333	44379	1.2402950525283811	1.3077470064163208	2046	0.06745195388793945	2	DA18_noUDG.SG	VLI045	303.3270175388988
55309	57945	1.59327495098114	1.653601050376892	2636	0.06032609939575195	2	DA31_noUDG.SG	VLI020	436.95846845778686
79459	82084	2.182987928390504	2.256922006607056	2625	0.07393407821655272	2	PSS4170.SG	VLI010	355.0460171169487
56309	58900	1.613739013671875	1.6778229475021362	2591	0.06408393383026123	2	pcw211_noUDG.SG	VLI039	404.3135065432729
35452	38348	1.0627230405807495	1.1252039670944214	2896	0.062480926513671875	2	pcw211_noUDG.SG	VLI045	463.50144941693634
73012	75177	2.011676073074341	2.077433109283448	2165	0.06575703620910645	2	s19_X17_2_noUDG.SG	VLI045	329.24233280759955
7996	10130	0.3706220090389252	0.4316940009593964	2134	0.061071991920471184	2	KPN008.A_noUDG	VLI045	349.42367735097383
63478	66950	1.6985930204391482	1.7636150121688845	3472	0.06502199172973633	3	I8745	VLI071	533.9731847082377
43726	46206	1.198395013809204	1.263983964920044	2480	0.06558895111083984	3	VLI079	BNL003	378.1124652853508
45265	47312	1.2309930324554443	1.2951229810714722	2047	0.06412994861602782	3	VLI079	SZ18	319.1956401300467
73675	75248	2.046520948410034	2.1124660968780518	1573	0.06594514846801758	3	VLI079	BNL005	238.53157306376855
11350	13491	0.4082509875297545	0.4743559956550598	2141	0.06610500812530518	3	VLI079	I12935	323.87863805139136
13417	15806	0.4712409973144531	0.5466510057449341	2389	0.07541000843048096	3	kzb009_noUDG.SG	VLI067	316.80144979726043
70714	72211	1.9103230237960809	1.971879959106445	1497	0.061556935310363776	3	RISE97_noUDG.SG	VLI020	243.18949480708855
67297	70909	1.7787699699401855	1.920891046524048	3612	0.1421210765838623	3	I16488	VLI067	254.14949610719026
59111	61326	1.587425947189331	1.6545499563217163	2215	0.06712400913238525	3	I16488	VLI039	329.9862491275616
23535	26668	0.6972929835319519	0.7749819755554199	3133	0.07768899202346803	3	RISE547_noUDG.SG	VLI071	403.2746362642462
34124	36629	1.0099339485168457	1.0716110467910769	2505	0.061677098274230964	3	I0122	VLI039	406.1475118142195
70160	72083	1.8918310403823853	1.9642599821090696	1923	0.07242894172668457	3	I0361	VLI010	265.50160117713284
3229	4630	0.13097800314426422	0.19400499761104584	1401	0.06302699446678163	3	I0361	VLI071	222.28570660122415
55033	57512	1.4760990142822266	1.538998007774353	2479	0.06289899349212646	3	R35.SG	VLI010	394.12395371800585
58662	60814	1.5679600238800049	1.6415849924087524	2152	0.07362496852874756	3	I4945	VLI010	292.29214531476936
58527	60975	1.565081000328064	1.6460009813308716	2448	0.08091998100280763	3	I4945	VLI020	302.52107942475465
15886	19960	0.5511469841003418	0.6392790079116821	4074	0.08813202381134032	3	ROU003	VLI067	462.26102883113197
66922	68684	1.7630350589752195	1.8382539749145508	1762	0.07521891593933105	3	ROU003	VLI067	234.24958708806275
64331	67348	1.7093960046768188	1.782060980796814	3017	0.07266497611999513	3	I0444	VLI071	415.19314545949686
74522	75942	2.08792495727539	2.148344039916992	1420	0.06041908264160156	3	MIB011	VLI024	235.0250844461281
74316	76030	2.0796010494232178	2.155446052551269	1714	0.07584500312805176	3	MIB013	VLI045	225.98720143846447
12509	16166	0.4440479874610901	0.5611289739608765	3657	0.11708098649978638	3	I0357	VLI039	312.34789775252466
42300	45320	1.1680610179901123	1.232537031173706	3020	0.06447601318359375	3	cim359_noUDG.SG	VLI071	468.39124363980596
1916	3393	0.0785520002245903	0.1404780000448227	1477	0.061925999820232384	3	IND010.A_noUDG	VLI010	238.51048094300396
55127	58037	1.478590965270996	1.552332043647766	2910	0.07374107837677002	3	MA968.MA976_noUDG.SG	VLI010	394.624009311574
46429	50091	1.2721519470214844	1.362084984779358	3662	0.08993303775787354	3	I0939	VLI020	407.19184976929085
45261	47372	1.229356050491333	1.2958329916000366	2111	0.06647694110870361	3	I1024	VLI045	317.55372085308136
37485	42295	1.07915997505188	1.1666769981384275	4810	0.08751702308654785	3	DA231_noUDG.SG	VLI045	549.6073598439549
46632	49848	1.2801669836044312	1.3509939908981323	3216	0.07082700729370117	3	I1090	VLI010	454.06408132763323
45664	47938	1.2449500560760498	1.3065749406814575	2274	0.06162488460540772	3	I1090	VLI067	369.0067761685434
17074	21098	0.5836060047149658	0.66423499584198	4024	0.08062899112701416	3	RISE550_noUDG.SG	VLI010	499.07606975523566
65509	68390	1.7252379655838013	1.825484037399292	2881	0.10024607181549072	3	RISE550_noUDG.SG	VLI067	287.3928073014834
24268	27030	0.7190979719161987	0.7875040173530579	2762	0.06840604543685913	3	RISE550_noUDG.SG	VLI071	403.7654833518202
26104	28193	0.7585330009460449	0.8203549981117249	2089	0.061821997165679925	3	MA971_noUDG.SG	VLI071	337.905615440016
67659	69197	1.8005470037460327	1.862097978591919	1538	0.061550974845886224	3	MA971_noUDG.SG	VLI071	249.87419027089425
30353	32591	0.8826860189437866	0.94581401348114	2238	0.06312799453735353	3	M1489_noUDG.SG	VLI039	354.5178357718541
16600	23522	0.5749819874763489	0.696353018283844	6922	0.12137103080749513	3	GRO010.A	VLI067	570.3173116308855
44413	46445	1.2119779586791992	1.27217698097229	2032	0.06019902229309083	3	DA134_noUDG.SG	VLI067	337.54701033295964
27537	29907	0.8013039827346802	0.8680170178413391	2370	0.06671303510665894	3	pcw070_noUDG.SG	VLI020	355.25291214991347
23534	26183	0.6972889900207521	0.7611830234527588	2649	0.06389403343200684	3	MOK21A.SG	VLI071	414.59270259075856
31886	34170	0.9272059798240662	1.0119869709014893	2284	0.0847809910774231	3	MS10614_noUDG.SG	VLI067	269.40001183923664
20838	24436	0.6621469855308533	0.7241150140762329	3598	0.06196802854537964	3	RISE394_noUDG.SG	VLI067	580.621989186756
70606	72116	1.9037580490112305	1.9664160013198853	1510	0.06265795230865479	3	PSS4170.SG	VLI024	240.9909587472152
74570	76034	2.090179920196533	2.1564099788665767	1464	0.06623005867004395	3	KOV-A-2_38_noUDG.SG	VLI067	221.0476676902253
43423	46456	1.1925920248031616	1.2722409963607788	3033	0.07964897155761719	3	RISE61_noUDG.SG	VLI039	380.79587729591225
67337	68957	1.7819869518280032	1.8534220457077024	1620	0.07143509387969971	3	RISE61_noUDG.SG	VLI039	226.77929180413219
3826	6754	0.2223690003156662	0.31947100162506104	2928	0.09710200130939484	4	I0113	VLI024	301.5385842224356
49847	52705	1.478587031364441	1.5435869693756104	2858	0.06499993801116942	4	I0113	VLI071	439.6927270159688
28714	30884	0.9279540181159972	0.9917320013046264	2170	0.06377798318862915	4	VLI079	GRG032	340.24280660961466
12830	14825	0.5058209896087646	0.571304976940155	1995	0.06548398733139038	4	VLI079	VK544_noUDG.SG	304.65463104805133
46672	48775	1.376242995262146	1.4364399909973145	2103	0.060196995735168464	4	VLI079	I20441	349.35298253952215
12758	14721	0.5034310221672058	0.5700039863586426	1963	0.06657296419143678	4	VLI079	VK489_noUDG.SG	294.8644429223866
12926	14814	0.5078859925270081	0.5712599754333496	1888	0.06337398290634155	4	VLI079	I10273	297.9140513844958
12568	14594	0.4978280067443848	0.5663899779319763	2026	0.06856197118759155	4	VLI079	ALM080	295.4990886211085
12721	14541	0.4991790056228638	0.5641419887542725	1820	0.06496298313140869	4	VLI079	BNL003	280.1595481412022
3799	5433	0.2206449955701828	0.28411298990249634	1634	0.06346799433231354	4	VLI079	I2568	257.45259751623814
9739	11589	0.3954409956932068	0.4610570073127746	1850	0.06561601161956787	4	VLI079	I16508	281.9433785043248
12921	14717	0.5078480243682861	0.5698959827423096	1796	0.06204795837402344	4	VLI079	I20650	289.4535206418493
12918	14821	0.5078120231628418	0.5712940096855164	1903	0.06348198652267456	4	VLI079	MX254	299.7700771887919
13012	15122	0.5109210014343262	0.577564001083374	2110	0.06664299964904785	4	VLI079	I20641	316.6123990684063
12686	14595	0.4988139867782593	0.5664139986038208	1909	0.06760001182556152	4	VLI079	I2427	282.3964003033135
12734	14530	0.5008990168571472	0.5626429915428162	1796	0.06174397468566895	4	VLI079	LBR001	290.87858518069453
